Tanggal,Waktu,Tekanan 
2018-03-15,05:49:24,667
2018-03-15,05:52:06,770
2018-03-15,05:55:27,1063
2018-03-15,05:58:03,799
2018-03-15,06:00:41,873
2018-03-15,06:03:20,536
2018-03-15,06:08:49,990
2018-03-15,06:11:28,931
2018-03-15,06:14:22,667
2018-03-15,06:17:00,814
2018-03-15,06:19:29,814
2018-03-15,06:22:07,873
2018-03-15,06:24:45,873
2018-03-15,06:27:23,755
2018-03-15,06:32:34,609
2018-03-15,06:35:15,785
2018-03-15,06:37:52,1004
2018-03-15,06:40:23,799
2018-03-15,06:43:01,638
2018-03-15,06:45:39,814
2018-03-15,06:48:13,755
2018-03-15,06:50:52,873
2018-03-15,06:53:30,1048
2018-03-15,06:56:03,1517
2018-03-15,06:58:40,770
2018-03-15,07:01:18,902
2018-03-15,07:03:56,902
2018-03-15,07:06:35,711
2018-03-15,07:09:11,960
2018-03-15,07:11:44,990
2018-03-15,07:14:23,829
2018-03-15,07:19:45,638
2018-03-15,07:22:35,1371
2018-03-15,07:25:16,829
2018-03-15,07:27:48,887
2018-03-15,07:30:31,726
2018-03-15,07:33:23,638
2018-03-15,07:38:59,1664
2018-03-15,07:44:08,931
2018-03-15,07:46:47,990
2018-03-15,07:49:22,1649
2018-03-15,07:51:57,741
2018-03-15,07:54:30,916
2018-03-15,07:59:42,990
2018-03-15,08:02:25,902
2018-03-15,08:04:56,755
2018-03-15,08:07:34,799
2018-03-15,08:10:11,1092
2018-03-15,08:12:50,887
2018-03-15,08:15:23,770
2018-03-15,08:18:04,726
2018-03-15,08:20:45,843
2018-03-15,08:23:27,873
2018-03-15,08:26:03,1415
2018-03-15,08:28:44,1224
2018-03-15,08:31:19,814
2018-03-15,08:36:29,1341
2018-03-15,08:39:15,272
2018-03-15,08:41:52,1122
2018-03-15,08:47:37,741
2018-03-15,08:50:21,711
2018-03-15,08:53:01,653
2018-03-15,08:55:39,609
2018-03-15,08:58:32,638
2018-03-15,09:03:46,565
2018-03-15,09:06:21,594
2018-03-15,09:08:53,536
2018-03-15,09:14:12,667
2018-03-15,09:19:26,462
2018-03-15,09:22:06,931
2018-03-15,09:24:51,594
2018-03-15,09:27:27,1415
2018-03-15,09:32:51,536
2018-03-15,09:35:32,711
2018-03-15,09:38:05,1253
2018-03-15,09:40:43,697
2018-03-15,09:43:17,726
2018-03-15,09:45:50,667
2018-03-15,09:48:25,433
2018-03-15,09:51:06,492
2018-03-15,09:53:38,1195
2018-03-15,09:56:17,829
2018-03-15,09:58:50,1004
2018-03-15,10:01:27,667
2018-03-15,10:04:10,1048
2018-03-15,10:06:42,653
2018-03-15,10:09:25,624
2018-03-15,10:12:12,550
2018-03-15,10:17:29,492
2018-03-15,10:20:18,858
2018-03-15,10:22:57,594
2018-03-15,10:25:37,594
2018-03-15,10:30:49,550
2018-03-15,10:33:35,829
2018-03-15,10:36:18,521
2018-03-15,10:39:11,624
2018-03-15,10:41:44,360
2018-03-15,10:44:33,565
2018-03-15,10:47:06,389
2018-03-15,10:49:46,916
2018-03-15,10:52:27,565
2018-03-15,10:55:06,404
2018-03-15,10:57:40,477
2018-03-15,11:00:19,492
2018-03-15,11:02:53,462
2018-03-15,11:05:28,477
2018-03-15,11:08:03,375
2018-03-15,11:11:06,799
2018-03-15,11:13:45,448
2018-03-15,11:16:20,375
2018-03-15,11:19:02,521
2018-03-15,11:21:42,418
2018-03-15,11:27:03,418
2018-03-15,11:29:42,418
2018-03-15,11:32:22,653
2018-03-15,11:34:54,448
2018-03-15,11:37:32,345
2018-03-15,11:42:44,433
2018-03-15,11:45:30,462
2018-03-15,11:50:37,506
2018-03-15,11:53:22,462
2018-03-15,11:56:01,506
2018-03-15,11:58:35,375
2018-03-15,12:01:09,873
2018-03-15,12:03:55,492
2018-03-15,12:06:36,521
2018-03-15,12:09:14,477
2018-03-15,12:11:54,580
2018-03-15,12:14:29,565
2018-03-15,12:19:54,521
2018-03-15,12:22:27,536
2018-03-15,12:25:05,492
2018-03-15,12:27:58,624
2018-03-15,12:30:43,609
2018-03-15,12:33:25,1136
2018-03-15,12:36:09,506
2018-03-15,12:39:00,609
2018-03-15,12:41:38,550
2018-03-15,12:44:16,682
2018-03-15,12:49:44,624
2018-03-15,12:52:28,624
2018-03-15,12:55:02,741
2018-03-15,12:57:41,477
2018-03-15,13:00:23,580
2018-03-15,13:03:16,770
2018-03-15,13:05:52,887
2018-03-15,13:08:56,755
2018-03-15,13:11:30,667
2018-03-15,13:14:36,711
2018-03-15,13:17:10,1151
2018-03-15,13:20:18,785
2018-03-15,13:22:57,755
2018-03-15,13:26:07,741
2018-03-15,13:28:42,843
2018-03-15,13:31:25,711
2018-03-15,13:34:00,785
2018-03-15,13:42:00,887
2018-03-15,13:44:40,829
2018-03-15,13:49:57,1737
2018-03-15,13:55:13,1107
2018-03-15,14:00:24,770
2018-03-15,14:03:02,843
2018-03-15,14:05:41,1297
2018-03-15,14:10:53,858
2018-03-15,14:16:05,785
2018-03-15,14:21:19,1532
2018-03-15,14:26:29,873
2018-03-15,14:29:11,902
2018-03-15,14:31:45,946
2018-03-15,14:34:25,1048
2018-03-15,14:37:06,1341
2018-03-15,14:39:46,873
2018-03-15,14:42:25,873
2018-03-15,14:45:13,990
2018-03-15,14:47:52,975
2018-03-15,14:50:31,887
2018-03-15,14:53:10,975
2018-03-15,14:58:25,858
2018-03-15,15:03:37,1048
2018-03-15,15:06:28,975
2018-03-15,15:09:06,1034
2018-03-15,15:11:43,1107
2018-03-15,15:14:19,1620
2018-03-15,15:16:56,1092
2018-03-15,15:19:29,975
2018-03-15,15:22:07,1136
2018-03-15,15:24:57,1136
2018-03-15,15:27:32,1004
2018-03-15,15:30:12,1869
2018-03-15,15:32:46,1107
2018-03-15,15:35:32,1166
2018-03-15,15:40:40,1122
2018-03-15,15:43:21,1268
2018-03-15,15:46:02,1869
2018-03-15,15:48:39,1546
2018-03-15,15:53:52,1034
2018-03-15,15:59:19,1166
2018-03-15,16:01:58,1268
2018-03-15,16:04:34,1341
2018-03-15,16:07:06,1810
2018-03-15,16:12:32,1400
2018-03-15,16:15:08,1415
2018-03-15,16:17:43,1297
2018-03-15,16:20:24,1678
2018-03-15,16:23:01,1400
2018-03-15,16:25:33,1356
2018-03-15,16:28:09,1356
2018-03-15,16:30:46,1341
2018-03-15,16:33:20,1957
2018-03-15,16:38:31,1458
2018-03-15,16:41:11,1810
2018-03-15,16:43:45,1458
2018-03-15,16:46:20,1561
2018-03-15,16:49:00,1722
2018-03-15,16:54:12,1385
2018-03-15,16:56:45,1605
2018-03-15,16:59:17,1502
2018-03-15,17:04:32,1546
2018-03-15,17:07:09,1722
2018-03-15,17:12:18,1722
2018-03-15,17:14:52,1751
2018-03-15,17:17:33,1795
2018-03-15,17:20:06,2162
2018-03-15,17:22:45,2147
2018-03-15,17:25:19,2030
2018-03-15,17:27:55,1927
2018-03-15,17:30:27,1957
2018-03-15,17:35:37,1825
2018-03-15,17:40:43,1898
2018-03-15,17:43:29,1869
2018-03-15,17:45:59,1854
2018-03-15,17:48:38,2059
2018-03-15,17:51:10,2074
2018-03-15,17:53:49,1869
2018-03-15,17:56:19,2616
2018-03-15,17:59:00,2235
2018-03-15,18:01:33,2118
2018-03-15,18:10:51,2118
2018-03-15,18:13:22,2162
2018-03-15,18:15:59,2147
2018-03-15,18:18:30,2704
2018-03-15,18:21:07,2220
2018-03-15,18:23:39,2074
2018-03-15,18:26:16,2528
2018-03-15,18:28:48,2528
2018-03-15,18:31:24,2162
2018-03-15,18:33:55,2264
2018-03-15,18:36:33,2147
2018-03-15,18:39:04,3099
2018-03-15,18:44:17,2308
2018-03-15,18:46:52,2513
2018-03-15,18:49:26,3099
2018-03-15,18:52:02,2162
2018-03-15,18:54:32,2411
2018-03-15,18:59:41,2645
2018-03-15,19:04:51,2674
2018-03-15,19:07:29,1751
2018-03-15,19:09:59,1737
2018-03-15,19:12:36,1737
2018-03-15,19:15:06,1766
2018-03-15,19:17:46,1722
2018-03-15,19:20:16,1693
2018-03-15,19:22:53,2132
2018-03-15,19:25:31,1839
2018-03-15,19:28:06,1795
2018-03-15,19:30:40,1957
2018-03-15,19:33:15,2220
2018-03-15,19:35:47,2352
2018-03-15,19:38:23,1737
2018-03-15,19:40:55,2206
2018-03-15,19:43:31,2542
2018-03-15,19:46:07,2147
2018-03-15,19:48:42,2191
2018-03-15,19:51:16,2015
2018-03-15,19:53:54,2264
2018-03-15,19:56:24,2264
2018-03-15,20:01:29,2103
2018-03-15,20:06:37,1927
2018-03-15,20:09:15,2000
2018-03-15,20:11:43,2088
2018-03-15,20:14:18,2162
2018-03-15,20:16:52,2059
2018-03-15,20:22:08,2264
2018-03-15,20:27:15,2894
2018-03-15,20:29:52,2323
2018-03-15,20:32:27,2250
2018-03-15,20:35:05,2176
2018-03-15,20:37:36,2132
2018-03-15,20:40:14,2147
2018-03-15,20:42:47,2118
2018-03-15,20:45:23,2176
2018-03-15,20:47:57,1986
2018-03-15,20:50:31,2015
2018-03-15,20:53:06,1839
2018-03-15,20:55:44,1971
2018-03-15,20:58:15,1927
2018-03-15,21:00:47,1766
2018-03-15,21:03:37,1766
2018-03-15,21:06:13,1766
2018-03-15,21:09:21,1971
2018-03-15,21:12:05,1605
2018-03-15,21:14:51,1502
2018-03-15,21:17:28,1180
2018-03-15,21:23:00,1239
2018-03-15,21:26:03,1209
2018-03-15,21:28:53,1195
2018-03-15,21:31:33,1034
2018-03-15,21:34:14,960
2018-03-15,21:36:52,1034
2018-03-15,21:42:37,814
2018-03-15,21:45:31,1078
2018-03-15,21:48:22,638
2018-03-15,21:51:02,506
2018-03-15,21:53:40,624
2018-03-15,21:56:28,492
2018-03-15,21:59:07,550
2018-03-15,22:01:54,492
2018-03-15,22:07:07,638
2018-03-15,22:09:47,169
2018-03-15,22:12:32,389
2018-03-15,22:15:07,316
2018-03-15,22:18:00,550
2018-03-15,22:20:43,462
2018-03-15,22:23:33,418
2018-03-15,22:28:52,433
2018-03-15,22:34:04,492
2018-03-15,22:39:17,477
2018-03-15,22:44:27,960
2018-03-15,22:49:39,345
2018-03-15,22:52:14,404
2018-03-15,22:54:48,404
2018-03-15,22:57:21,462
2018-03-15,22:59:54,418
2018-03-15,23:02:31,389
2018-03-15,23:05:14,418
2018-03-15,23:07:50,433
2018-03-15,23:10:21,257
2018-03-15,23:12:56,653
2018-03-15,23:15:36,345
2018-03-15,23:20:46,331
2018-03-15,23:23:22,404
2018-03-15,23:26:00,418
2018-03-15,23:28:34,462
2018-03-15,23:31:09,389
2018-03-15,23:36:19,272
2018-03-15,23:38:55,448
2018-03-15,23:41:30,418
2018-03-15,23:44:04,624
2018-03-15,23:46:40,448
2018-03-15,23:49:21,316
2018-03-15,23:52:12,448
2018-03-15,23:58:39,565
2018-03-16,00:01:25,272
2018-03-16,00:07:26,433
2018-03-16,00:10:12,433
2018-03-16,00:12:46,272
2018-03-16,00:15:26,404
2018-03-16,00:17:58,814
2018-03-16,00:20:38,345
2018-03-16,00:23:30,1297
2018-03-16,00:26:04,418
2018-03-16,00:31:42,389
2018-03-16,00:34:21,814
2018-03-16,00:36:59,418
2018-03-16,00:39:39,404
2018-03-16,00:42:16,536
2018-03-16,00:44:56,389
2018-03-16,00:47:31,375
2018-03-16,00:50:08,404
2018-03-16,00:52:45,389
2018-03-16,00:55:23,418
2018-03-16,00:58:00,345
2018-03-16,01:00:40,418
2018-03-16,01:03:23,287
2018-03-16,01:05:59,389
2018-03-16,01:08:38,448
2018-03-16,01:11:17,418
2018-03-16,01:13:50,316
2018-03-16,01:16:29,506
2018-03-16,01:19:06,375
2018-03-16,01:21:40,375
2018-03-16,01:24:18,375
2018-03-16,01:26:55,433
2018-03-16,01:29:31,448
2018-03-16,01:32:06,726
2018-03-16,01:34:43,389
2018-03-16,01:37:18,448
2018-03-16,01:39:56,594
2018-03-16,01:42:36,243
2018-03-16,01:45:23,653
2018-03-16,01:47:58,448
2018-03-16,01:50:36,799
2018-03-16,01:53:12,506
2018-03-16,01:55:48,404
2018-03-16,01:58:28,565
2018-03-16,02:01:06,448
2018-03-16,02:03:44,345
2018-03-16,02:06:22,550
2018-03-16,02:09:03,843
2018-03-16,02:11:39,462
2018-03-16,02:14:17,301
2018-03-16,02:16:54,345
2018-03-16,02:19:28,521
2018-03-16,02:22:02,565
2018-03-16,02:24:38,389
2018-03-16,02:27:15,638
2018-03-16,02:29:53,418
2018-03-16,02:32:29,477
2018-03-16,02:35:08,492
2018-03-16,02:37:45,331
2018-03-16,02:43:00,506
2018-03-16,02:45:41,931
2018-03-16,02:48:17,609
2018-03-16,02:50:54,990
2018-03-16,02:53:31,433
2018-03-16,02:56:12,536
2018-03-16,02:58:53,609
2018-03-16,03:04:14,360
2018-03-16,03:06:52,741
2018-03-16,03:09:32,213
2018-03-16,03:12:08,594
2018-03-16,03:14:44,594
2018-03-16,03:17:22,492
2018-03-16,03:20:00,448
2018-03-16,03:22:38,624
2018-03-16,03:25:16,477
2018-03-16,03:27:54,609
2018-03-16,03:30:34,638
2018-03-16,03:33:11,521
2018-03-16,03:35:49,682
2018-03-16,03:38:25,580
2018-03-16,03:43:54,521
2018-03-16,03:46:34,653
2018-03-16,03:49:10,667
2018-03-16,03:54:27,711
2018-03-16,03:57:18,682
2018-03-16,03:59:55,711
2018-03-16,04:05:30,653
2018-03-16,04:13:28,916
2018-03-16,04:16:06,521
2018-03-16,04:18:44,609
2018-03-16,04:21:22,755
2018-03-16,04:23:59,682
2018-03-16,04:26:39,624
2018-03-16,04:29:19,624
2018-03-16,04:31:56,594
2018-03-16,04:34:36,638
2018-03-16,04:37:12,609
2018-03-16,04:39:49,462
2018-03-16,04:42:23,536
2018-03-16,04:44:58,624
2018-03-16,04:47:33,697
2018-03-16,04:50:12,594
2018-03-16,04:52:49,565
2018-03-16,04:55:24,565
2018-03-16,04:57:58,580
2018-03-16,05:00:36,477
2018-03-16,05:03:18,624
2018-03-16,05:05:55,682
2018-03-16,05:08:30,916
2018-03-16,05:13:51,624
2018-03-16,05:16:25,682
2018-03-16,05:19:03,580
2018-03-16,05:24:38,1239
2018-03-16,05:27:13,990
2018-03-16,05:29:49,770
2018-03-16,05:32:30,755
2018-03-16,05:35:08,916
2018-03-16,05:37:51,770
2018-03-16,05:40:29,990
2018-03-16,05:43:06,1048
2018-03-16,05:45:52,711
2018-03-16,05:48:26,711
2018-03-16,05:51:08,726
2018-03-16,05:53:49,711
2018-03-16,05:56:31,799
2018-03-16,05:59:13,741
2018-03-16,06:01:49,755
2018-03-16,06:04:45,1078
2018-03-16,06:07:22,814
2018-03-16,06:10:04,1019
2018-03-16,06:12:41,785
2018-03-16,06:15:36,770
2018-03-16,06:18:45,755
2018-03-16,06:24:15,741
2018-03-16,06:26:57,770
2018-03-16,06:29:39,667
2018-03-16,06:32:32,682
2018-03-16,06:37:45,785
2018-03-16,06:40:18,887
2018-03-16,06:42:54,829
2018-03-16,06:45:30,667
2018-03-16,06:48:08,799
2018-03-16,06:50:55,843
2018-03-16,06:53:33,858
2018-03-16,06:56:07,741
2018-03-16,06:58:40,770
2018-03-16,07:04:16,946
2018-03-16,07:06:54,741
2018-03-16,07:09:29,902
2018-03-16,07:12:07,873
2018-03-16,07:14:43,858
2018-03-16,07:17:23,799
2018-03-16,07:19:57,873
2018-03-16,07:22:35,946
2018-03-16,07:25:10,887
2018-03-16,07:27:48,916
2018-03-16,07:30:22,887
2018-03-16,07:32:56,873
2018-03-16,07:35:30,946
2018-03-16,07:38:12,902
2018-03-16,07:40:55,726
2018-03-16,07:43:32,916
2018-03-16,07:46:07,770
2018-03-16,07:48:45,916
2018-03-16,07:51:23,799
2018-03-16,07:54:00,1327
2018-03-16,07:56:37,931
2018-03-16,07:59:19,975
2018-03-16,08:01:57,785
2018-03-16,08:04:35,594
2018-03-16,08:07:09,843
2018-03-16,08:09:47,799
2018-03-16,08:12:30,770
2018-03-16,08:15:08,770
2018-03-16,08:17:47,638
2018-03-16,08:20:24,873
2018-03-16,08:23:01,741
2018-03-16,08:25:37,960
2018-03-16,08:28:13,741
2018-03-16,08:30:49,711
2018-03-16,08:33:23,638
2018-03-16,08:35:58,1092
2018-03-16,08:38:32,653
2018-03-16,08:41:08,770
2018-03-16,08:43:41,770
2018-03-16,08:46:18,638
2018-03-16,08:48:53,755
2018-03-16,08:51:36,565
2018-03-16,08:54:13,741
2018-03-16,08:56:52,697
2018-03-16,08:59:27,755
2018-03-16,09:02:05,711
2018-03-16,09:04:41,653
2018-03-16,09:07:19,448
2018-03-16,09:09:55,609
2018-03-16,09:12:36,565
2018-03-16,09:15:22,609
2018-03-16,09:17:58,492
2018-03-16,09:20:35,594
2018-03-16,09:23:15,580
2018-03-16,09:25:55,697
2018-03-16,09:28:31,536
2018-03-16,09:31:10,536
2018-03-16,09:33:47,580
2018-03-16,09:36:32,814
2018-03-16,09:41:45,389
2018-03-16,09:44:23,418
2018-03-16,09:47:01,433
2018-03-16,09:49:36,521
2018-03-16,09:52:13,433
2018-03-16,09:54:48,536
2018-03-16,09:57:23,257
2018-03-16,10:00:02,521
2018-03-16,10:02:39,785
2018-03-16,10:05:19,594
2018-03-16,10:07:56,492
2018-03-16,10:10:34,375
2018-03-16,10:13:16,228
2018-03-16,10:15:50,521
2018-03-16,10:18:29,462
2018-03-16,10:21:08,331
2018-03-16,10:23:44,301
2018-03-16,10:26:26,331
2018-03-16,10:29:05,462
2018-03-16,10:31:44,550
2018-03-16,10:34:22,521
2018-03-16,10:37:01,550
2018-03-16,10:39:48,477
2018-03-16,10:42:27,580
2018-03-16,10:45:05,375
2018-03-16,10:47:41,492
2018-03-16,10:50:17,521
2018-03-16,10:52:55,594
2018-03-16,10:55:33,829
2018-03-16,10:58:09,521
2018-03-16,11:00:54,594
2018-03-16,11:06:16,653
2018-03-16,11:08:53,536
2018-03-16,11:11:30,418
2018-03-16,11:14:05,492
2018-03-16,11:16:52,257
2018-03-16,11:22:14,565
2018-03-16,11:24:53,448
2018-03-16,11:27:29,433
2018-03-16,11:30:05,506
2018-03-16,11:32:42,433
2018-03-16,11:35:19,375
2018-03-16,11:37:56,506
2018-03-16,11:40:30,462
2018-03-16,11:43:10,506
2018-03-16,11:45:47,316
2018-03-16,11:48:27,506
2018-03-16,11:51:04,565
2018-03-16,11:53:41,536
2018-03-16,11:56:30,492
2018-03-16,11:59:15,609
2018-03-16,12:01:56,624
2018-03-16,12:04:41,711
2018-03-16,12:07:19,667
2018-03-16,12:10:05,1078
2018-03-16,12:12:47,697
2018-03-16,12:15:25,726
2018-03-16,12:18:03,448
2018-03-16,12:21:00,609
2018-03-16,12:23:45,506
2018-03-16,12:26:52,653
2018-03-16,12:29:37,741
2018-03-16,12:32:15,624
2018-03-16,12:34:55,873
2018-03-16,12:37:38,711
2018-03-16,12:40:50,785
2018-03-16,12:43:32,916
2018-03-16,12:46:21,506
2018-03-16,12:49:00,741
2018-03-16,12:52:05,799
2018-03-16,12:54:44,711
2018-03-16,12:57:21,858
2018-03-16,13:00:02,814
2018-03-16,13:05:30,931
2018-03-16,13:08:09,682
2018-03-16,13:11:19,873
2018-03-16,13:13:55,873
2018-03-16,13:16:36,887
2018-03-16,13:19:33,931
2018-03-16,13:22:14,770
2018-03-16,13:24:50,814
2018-03-16,13:27:34,711
2018-03-16,13:30:14,858
2018-03-16,13:33:04,887
2018-03-16,13:35:45,843
2018-03-16,13:38:17,565
2018-03-16,13:40:57,1078
2018-03-16,13:43:54,946
2018-03-16,13:46:42,873
2018-03-16,13:49:19,916
2018-03-16,13:52:00,785
2018-03-16,13:54:45,990
2018-03-16,13:57:42,960
2018-03-16,14:03:40,873
2018-03-16,14:09:01,873
2018-03-16,14:14:13,1415
2018-03-16,14:19:38,1034
2018-03-16,14:22:16,916
2018-03-16,14:24:55,887
2018-03-16,14:27:35,1268
2018-03-16,14:30:24,799
2018-03-16,14:33:04,931
2018-03-16,14:35:42,960
2018-03-16,14:38:16,1502
2018-03-16,14:40:58,1576
2018-03-16,14:43:40,1048
2018-03-16,14:49:33,1092
2018-03-16,14:52:42,1385
2018-03-16,14:55:19,1781
2018-03-16,14:58:08,1019
2018-03-16,15:04:07,916
2018-03-16,15:07:20,1092
2018-03-16,15:10:20,1078
2018-03-16,15:13:00,1473
2018-03-16,15:15:33,1971
2018-03-16,15:18:18,1195
2018-03-16,15:20:57,1151
2018-03-16,15:23:38,1107
2018-03-16,15:28:58,1195
2018-03-16,15:31:42,1122
2018-03-16,15:34:21,1180
2018-03-16,15:37:06,1078
2018-03-16,15:45:11,990
2018-03-16,15:47:50,990
2018-03-16,15:50:40,1664
2018-03-16,15:53:21,1327
2018-03-16,15:56:07,1122
2018-03-16,15:58:48,1312
2018-03-16,16:01:23,1136
2018-03-16,16:04:03,1283
2018-03-16,16:06:34,1209
2018-03-16,16:09:10,1209
2018-03-16,16:11:43,1312
2018-03-16,16:14:24,1297
2018-03-16,16:16:58,1839
2018-03-16,16:19:40,1195
2018-03-16,16:22:18,1327
2018-03-16,16:24:56,1327
2018-03-16,16:27:35,1268
2018-03-16,16:30:08,1385
2018-03-16,16:32:47,1253
2018-03-16,16:35:25,1239
2018-03-16,16:40:37,1444
2018-03-16,16:43:12,1488
2018-03-16,16:45:46,1444
2018-03-16,16:48:24,1444
2018-03-16,16:51:02,1913
2018-03-16,16:53:41,1488
2018-03-16,16:56:22,2147
2018-03-16,16:58:59,1546
2018-03-16,17:01:43,1649
2018-03-16,17:04:26,2044
2018-03-16,17:06:58,2074
2018-03-16,17:09:42,2103
2018-03-16,17:14:56,2103
2018-03-16,17:17:37,1927
2018-03-16,17:20:14,2162
2018-03-16,17:22:52,1664
2018-03-16,17:25:36,1839
2018-03-16,17:28:08,1942
2018-03-16,17:30:56,1678
2018-03-16,17:34:06,1781
2018-03-16,17:36:40,1766
2018-03-16,17:41:56,2455
2018-03-16,17:44:35,2279
2018-03-16,17:47:14,2088
2018-03-16,17:49:52,2103
2018-03-16,17:52:24,2323
2018-03-16,17:55:03,2118
2018-03-16,17:57:37,2206
2018-03-16,18:00:17,1927
2018-03-16,18:02:53,2147
2018-03-16,18:05:29,2176
2018-03-16,18:08:04,2088
2018-03-16,18:10:43,2279
2018-03-16,18:13:20,2469
2018-03-16,18:15:59,2162
2018-03-16,18:18:31,2147
2018-03-16,18:23:51,2235
2018-03-16,18:26:31,2250
2018-03-16,18:29:04,2337
2018-03-16,18:31:36,2513
2018-03-16,18:34:13,2367
2018-03-16,18:36:46,2704
2018-03-16,18:39:22,2250
2018-03-16,18:41:55,2352
2018-03-16,18:44:31,2352
2018-03-16,18:47:02,2206
2018-03-16,18:49:38,2352
2018-03-16,18:52:09,2484
2018-03-16,18:54:47,2279
2018-03-16,18:57:17,2938
2018-03-16,18:59:55,2777
2018-03-16,19:02:31,2308
2018-03-16,19:05:04,2469
2018-03-16,19:10:20,2967
2018-03-16,19:12:55,2411
2018-03-16,19:15:29,2411
2018-03-16,19:18:01,2337
2018-03-16,19:20:45,2762
2018-03-16,19:23:20,2352
2018-03-16,19:28:30,2367
2018-03-16,19:31:07,2396
2018-03-16,19:33:39,2235
2018-03-16,19:36:15,2616
2018-03-16,19:38:47,2279
2018-03-16,19:41:24,2484
2018-03-16,19:43:58,2367
2018-03-16,19:46:34,2425
2018-03-16,19:49:07,2396
2018-03-16,19:51:42,2191
2018-03-16,19:54:14,2953
2018-03-16,19:56:54,2381
2018-03-16,19:59:44,2381
2018-03-16,20:02:22,2337
2018-03-16,20:05:02,2425
2018-03-16,20:07:38,2425
2018-03-16,20:10:11,2674
2018-03-16,20:12:46,2235
2018-03-16,20:15:23,2396
2018-03-16,20:17:54,2147
2018-03-16,20:23:24,2235
2018-03-16,20:29:09,2206
2018-03-16,20:32:00,2176
2018-03-16,20:34:40,2118
2018-03-16,20:37:41,2044
2018-03-16,20:40:21,2499
2018-03-16,20:43:01,2162
2018-03-16,20:45:33,2074
2018-03-16,20:48:09,2074
2018-03-16,20:50:40,1869
2018-03-16,20:53:20,2059
2018-03-16,20:55:52,2279
2018-03-16,20:58:30,2425
2018-03-16,21:01:05,2030
2018-03-16,21:03:41,1590
2018-03-16,21:06:13,1810
2018-03-16,21:08:50,1825
2018-03-16,21:11:25,1883
2018-03-16,21:14:07,1825
2018-03-16,21:16:39,1751
